id,customer_gender,customer_age,season,category,product,actual_price,discount_applied,customer_sentiments,previous_sales,Previous_sales
3642,Male,58,Spring,Clothing,Sneakers,30.49,24,Positive,0,164
3643,Male,49,Spring,Sports,Tennis Racket,72.55,9,Negative,0,132
3644,Male,47,Winter,Electronics,Laptop,1796.28,15,Positive,0,273
3645,Male,45,Autumn,Sports,Dumbbells,178.82,25,Negative,0,130
3646,Male,18,Summer,Electronics,Headphones,115.29,15,Negative,0,272
3647,Male,27,Spring,Home,Coffee Maker,117.37,10,Negative,0,152
3648,Female,36,Summer,Electronics,Smartwatch,280.07,19,Negative,0,260
3649,Male,25,Spring,Clothing,Sneakers,27.69,9,Negative,0,165
3650,Male,26,Autumn,Home,Lamp,236.2,42,Negative,0,159
3651,Male,27,Summer,Sports,Yoga Mat,47.35,17,Negative,0,112
3652,Female,29,Winter,Sports,Tennis Racket,170.72,30,Positive,0,133
3653,Male,40,Spring,Sports,Yoga Mat,24.59,0,Negative,0,113
3654,Male,47,Autumn,Electronics,Tablet,1117.74,17,Negative,0,288
3655,Male,22,Autumn,Electronics,Tablet,377.5,10,Neutral,0,289
3656,Female,29,Autumn,Electronics,Laptop,1609.22,6,Positive,0,274
3657,Female,37,Winter,Electronics,Smartphone,1158.54,0,Neutral,0,305
3658,Female,21,Autumn,Electronics,Headphones,1179.83,18,Positive,0,273
3659,Female,23,Spring,Clothing,Jacket,123.77,44,Positive,0,169
3660,Female,39,Summer,Electronics,Smartphone,498.2,0,Negative,0,306
3661,Male,42,Summer,Sports,Water Bottle,142.76,23,Neutral,0,119
3662,Male,29,Winter,Electronics,Smartphone,467.73,29,Negative,0,307
3663,Male,40,Autumn,Sports,Water Bottle,112.44,36,Negative,0,120
3664,Male,49,Winter,Home,Vacuum Cleaner,207.39,31,Negative,0,157
3665,Female,18,Winter,Clothing,Jeans,101.21,18,Negative,0,178
3666,Male,70,Winter,Electronics,Smartwatch,445.5,36,Neutral,0,261
3667,Male,63,Summer,Sports,Running Shoes,125.08,46,Negative,0,120
3668,Female,37,Spring,Home,Coffee Maker,76.96,30,Negative,0,153
3669,Female,34,Autumn,Electronics,Laptop,281.53,0,Negative,0,275
3670,Female,35,Summer,Clothing,T-Shirt,65.54,43,Negative,0,183
3671,Female,27,Winter,Clothing,Jeans,53.51,31,Positive,0,179
3672,Male,45,Spring,Sports,Water Bottle,141.47,11,Neutral,0,121
3673,Female,29,Winter,Clothing,Sneakers,48.45,10,Negative,0,166
3674,Male,25,Winter,Clothing,Sweater,143.72,6,Negative,0,185
3675,Male,24,Summer,Electronics,Tablet,182.05,46,Negative,0,290
3676,Male,24,Summer,Sports,Running Shoes,38.49,27,Negative,0,121
3677,Female,28,Spring,Electronics,Laptop,769.61,16,Positive,0,276
3678,Male,50,Autumn,Electronics,Smartphone,725.11,14,Negative,0,308
3679,Male,38,Autumn,Home,Coffee Maker,169.78,22,Negative,0,154
3680,Female,20,Summer,Electronics,Smartwatch,201.2,54,Negative,0,262
3681,Female,25,Spring,Electronics,Smartphone,747.36,13,Negative,0,309
3682,Female,47,Winter,Home,Blender,117.81,17,Negative,0,140
3683,Female,47,Spring,Electronics,Laptop,966.41,14,Positive,0,277
3684,Male,55,Summer,Electronics,Laptop,1492.22,8,Negative,0,278
3685,Male,19,Winter,Clothing,Jeans,110.32,17,Positive,0,180
3686,Male,37,Winter,Clothing,T-Shirt,45,26,Neutral,0,184
3687,Male,30,Winter,Clothing,Jacket,57.21,0,Negative,0,170
3688,Female,40,Winter,Electronics,Tablet,445.64,55,Negative,0,291
3689,Male,40,Spring,Sports,Yoga Mat,124.76,34,Positive,0,114
3690,Female,41,Winter,Electronics,Laptop,305.79,31,Negative,0,279
3691,Male,46,Winter,Home,Lamp,232.3,31,Negative,0,160
3692,Female,31,Autumn,Electronics,Tablet,130.18,13,Negative,0,292
3693,Female,32,Summer,Electronics,Smartwatch,713.52,12,Negative,0,263
3694,Female,31,Summer,Electronics,Tablet,357.82,30,Positive,0,293
3695,Male,40,Winter,Clothing,Sweater,50.46,37,Positive,0,186
3696,Male,50,Spring,Clothing,Jacket,42.33,26,Positive,0,171
3697,Male,19,Summer,Electronics,Tablet,1171.06,8,Negative,0,294
3698,Male,35,Spring,Electronics,Smartwatch,393.36,0,Neutral,0,264
3699,Female,51,Autumn,Clothing,T-Shirt,123.08,27,Neutral,0,185
3700,Male,39,Winter,Clothing,T-Shirt,134.02,45,Negative,0,186
3701,Male,27,Autumn,Sports,Water Bottle,82.32,34,Positive,0,122
3702,Female,33,Spring,Clothing,Sneakers,98.82,22,Negative,0,167
3703,Male,25,Autumn,Electronics,Laptop,1732.87,18,Positive,0,280
3704,Male,30,Spring,Electronics,Smartphone,469.62,35,Negative,0,310
3705,Male,18,Summer,Electronics,Smartwatch,246.08,43,Positive,0,265
3706,Female,47,Summer,Electronics,Smartphone,1013.76,10,Negative,0,311
3707,Male,32,Summer,Sports,Dumbbells,170.4,31,Neutral,0,131
3708,Male,62,Spring,Clothing,T-Shirt,103.66,0,Negative,0,187
3709,Male,44,Autumn,Electronics,Smartphone,880.36,5,Negative,0,312
3710,Male,34,Spring,Clothing,Jacket,108.89,21,Negative,0,172
3711,Male,29,Summer,Electronics,Headphones,928.91,10,Negative,0,274
3712,Female,21,Spring,Home,Microwave,289.75,40,Positive,0,143
3713,Female,18,Summer,Clothing,T-Shirt,39.45,33,Negative,0,188
3714,Male,31,Summer,Clothing,Sweater,94.44,7,Neutral,0,187
3715,Female,37,Autumn,Home,Lamp,174.44,2,Neutral,0,161
3716,Male,35,Spring,Electronics,Headphones,874.93,3,Neutral,0,275
3717,Female,40,Summer,Home,Coffee Maker,291.2,11,Negative,0,155
3718,Female,29,Spring,Clothing,Sweater,74.52,29,Negative,0,188
3719,Female,25,Summer,Electronics,Smartwatch,284.08,24,Negative,0,266
3720,Male,18,Autumn,Clothing,Sneakers,102.47,34,Negative,0,168
3721,Male,56,Autumn,Home,Coffee Maker,179.04,67,Negative,0,156
3722,Male,36,Autumn,Home,Coffee Maker,74.13,37,Positive,0,157
3723,Female,18,Summer,Clothing,Sweater,81.07,48,Negative,0,189
3724,Male,44,Summer,Home,Lamp,91.68,18,Positive,0,162
3725,Male,49,Winter,Home,Coffee Maker,207.48,21,Negative,0,158
3726,Male,29,Winter,Clothing,Sneakers,56.89,32,Negative,0,169
3727,Male,22,Autumn,Electronics,Laptop,632.33,15,Negative,0,281
3728,Female,22,Winter,Clothing,Sneakers,146.73,9,Negative,0,170
3729,Female,24,Winter,Electronics,Headphones,176.38,36,Negative,0,276
3730,Male,27,Spring,Home,Microwave,200.4,5,Negative,0,144
3731,Male,27,Autumn,Electronics,Headphones,146.36,25,Neutral,0,277
3732,Male,20,Summer,Home,Microwave,220.14,8,Negative,0,145
3733,Male,60,Autumn,Sports,Yoga Mat,18.35,12,Neutral,0,115
3734,Female,31,Summer,Sports,Water Bottle,138.28,19,Negative,0,123
3735,Male,29,Winter,Clothing,Sweater,102.36,34,Positive,0,190
3736,Male,46,Summer,Home,Microwave,68.49,20,Positive,0,146
3737,Male,20,Winter,Electronics,Smartwatch,734.55,16,Positive,0,267
3738,Female,33,Summer,Electronics,Laptop,1152.23,19,Negative,0,282
3739,Female,18,Summer,Electronics,Tablet,1031.3,11,Negative,0,295
3740,Male,58,Winter,Home,Microwave,153.23,20,Neutral,0,147
3741,Male,32,Summer,Sports,Yoga Mat,74.11,29,Negative,0,116
3742,Male,28,Winter,Electronics,Headphones,1050.93,8,Negative,0,278
3743,Female,30,Summer,Clothing,Jacket,115.95,16,Positive,0,173
3744,Male,49,Spring,Sports,Running Shoes,34.85,32,Positive,0,122
3745,Male,38,Autumn,Electronics,Laptop,1499.16,14,Negative,0,283
3746,Female,31,Winter,Sports,Yoga Mat,39.29,13,Negative,0,117
3747,Male,27,Winter,Clothing,T-Shirt,110.52,25,Negative,0,189
3748,Female,22,Winter,Home,Coffee Maker,141.38,17,Negative,0,159
3749,Female,28,Spring,Home,Coffee Maker,104.97,57,Negative,0,160
3750,Female,18,Summer,Clothing,Jacket,72.91,22,Positive,0,174
3751,Female,55,Autumn,Clothing,Jacket,120.52,27,Negative,0,175
3752,Male,44,Summer,Clothing,T-Shirt,39.89,26,Negative,0,190
3753,Male,26,Winter,Electronics,Laptop,586.2,0,Negative,0,284
3754,Female,37,Summer,Electronics,Laptop,1406.35,6,Negative,0,285
3755,Female,25,Spring,Clothing,Jacket,59.95,18,Neutral,0,176
3756,Female,55,Summer,Sports,Yoga Mat,152.06,61,Positive,0,118
3757,Female,37,Summer,Electronics,Headphones,1088.76,8,Negative,0,279
3758,Female,20,Summer,Electronics,Smartphone,713.66,12,Neutral,0,313
3759,Female,56,Summer,Clothing,Jeans,55.69,21,Positive,0,181
3760,Male,18,Summer,Clothing,Sweater,100.45,35,Positive,0,191
3761,Female,46,Summer,Sports,Running Shoes,168.07,1,Negative,0,123
3762,Male,37,Autumn,Sports,Tennis Racket,12.21,32,Neutral,0,134
3763,Male,34,Summer,Sports,Tennis Racket,189.18,13,Negative,0,135
3764,Female,47,Summer,Clothing,Sweater,92.22,19,Negative,0,192
3765,Female,18,Autumn,Clothing,Jeans,96.51,0,Neutral,0,182
3766,Female,50,Summer,Sports,Running Shoes,13.9,34,Negative,0,124
3767,Female,36,Summer,Sports,Yoga Mat,182.41,18,Negative,0,119
3768,Female,28,Autumn,Home,Blender,212.28,9,Negative,0,141
3769,Male,29,Winter,Clothing,Sweater,79.12,0,Negative,0,193
3770,Male,26,Spring,Electronics,Laptop,535.66,8,Negative,0,286
3771,Female,42,Spring,Electronics,Laptop,727.04,10,Negative,0,287
3772,Male,44,Summer,Sports,Running Shoes,71.66,45,Positive,0,125
3773,Female,47,Summer,Clothing,T-Shirt,90.39,32,Negative,0,191
3774,Male,35,Winter,Electronics,Smartwatch,653.43,5,Negative,0,268
3775,Male,43,Winter,Clothing,Sweater,97.07,50,Negative,0,194
3776,Female,39,Spring,Electronics,Smartphone,576.24,20,Negative,0,314
3777,Female,18,Winter,Clothing,T-Shirt,62.81,8,Negative,0,192
3778,Female,45,Winter,Electronics,Laptop,457.39,29,Negative,0,288
3779,Male,50,Winter,Clothing,Sneakers,148.94,25,Neutral,0,171
3780,Male,24,Winter,Sports,Dumbbells,102.96,22,Positive,0,132
3781,Female,18,Spring,Clothing,Jacket,51.17,8,Neutral,0,177
3782,Male,46,Winter,Clothing,Sweater,15.48,38,Negative,0,195
3783,Male,39,Autumn,Electronics,Smartphone,133.33,0,Negative,0,315
3784,Male,30,Winter,Clothing,Sweater,118.33,7,Negative,0,196
3785,Male,49,Winter,Sports,Running Shoes,51.97,16,Negative,0,126
3786,Female,21,Spring,Electronics,Headphones,518.41,10,Negative,0,280
3787,Male,27,Winter,Clothing,Sneakers,33.73,47,Neutral,0,172
3788,Female,26,Autumn,Clothing,T-Shirt,21.21,4,Negative,0,193
3789,Male,18,Spring,Sports,Dumbbells,28.03,25,Negative,0,133
3790,Female,28,Summer,Sports,Yoga Mat,87.23,4,Negative,0,120
3791,Female,49,Winter,Electronics,Tablet,1134.07,13,Positive,0,296
3792,Male,34,Winter,Clothing,Sneakers,74.14,45,Negative,0,173
3793,Female,42,Spring,Electronics,Smartphone,1094.9,6,Positive,0,316
3794,Male,22,Winter,Electronics,Tablet,534.84,14,Negative,0,297
3795,Female,39,Spring,Sports,Dumbbells,171.65,28,Negative,0,134
3796,Male,24,Summer,Clothing,Jacket,133.61,34,Negative,0,178
3797,Female,25,Winter,Home,Lamp,234.29,23,Negative,0,163
3798,Male,52,Autumn,Sports,Dumbbells,11.94,15,Positive,0,135
3799,Male,18,Winter,Clothing,Sneakers,107.69,9,Positive,0,174
3800,Female,46,Summer,Electronics,Laptop,1247.14,11,Positive,0,289
3801,Male,33,Spring,Clothing,Sneakers,71.09,17,Negative,0,175
3802,Female,40,Autumn,Clothing,T-Shirt,78.16,12,Positive,0,194
3803,Male,38,Spring,Sports,Yoga Mat,155.07,14,Negative,0,121
3804,Male,24,Autumn,Electronics,Smartwatch,55.86,15,Negative,0,269
3805,Male,30,Autumn,Electronics,Tablet,271.24,24,Positive,0,298
3806,Female,37,Summer,Electronics,Laptop,1426.4,0,Neutral,0,290
3807,Male,25,Summer,Clothing,T-Shirt,77.88,19,Negative,0,195
3808,Female,53,Summer,Sports,Dumbbells,38.91,9,Negative,0,136
3809,Male,36,Summer,Clothing,Jacket,120.26,47,Negative,0,179
3810,Male,19,Winter,Sports,Water Bottle,199.51,31,Negative,0,124
3811,Male,25,Winter,Electronics,Smartphone,389.43,17,Positive,0,317
3812,Female,25,Spring,Sports,Dumbbells,199.71,14,Negative,0,137
3813,Male,67,Winter,Home,Coffee Maker,136.53,38,Negative,0,161
3814,Female,48,Summer,Home,Blender,161.01,32,Positive,0,142
3815,Female,18,Winter,Clothing,T-Shirt,16.87,31,Negative,0,196
3816,Male,47,Summer,Clothing,Jeans,40.35,12,Negative,0,183
3817,Female,46,Summer,Clothing,Sweater,31.71,36,Positive,0,197
3818,Male,57,Winter,Clothing,Jacket,78.34,19,Positive,0,180
3819,Male,21,Autumn,Clothing,Jeans,78.29,20,Negative,0,184
3820,Male,52,Winter,Clothing,T-Shirt,147.7,0,Negative,0,197
3821,Male,18,Summer,Electronics,Headphones,1078.54,10,Neutral,0,281
3822,Male,29,Autumn,Home,Lamp,247.47,25,Positive,0,164
3823,Female,46,Winter,Sports,Water Bottle,82.35,17,Neutral,0,125
3824,Male,18,Spring,Electronics,Smartphone,775.42,20,Negative,0,318
3825,Male,23,Winter,Electronics,Headphones,359.65,9,Positive,0,282
3826,Male,48,Summer,Home,Blender,90.42,19,Positive,0,143
3827,Female,34,Winter,Electronics,Smartphone,808.38,12,Positive,0,319
3828,Male,48,Summer,Electronics,Headphones,614.55,8,Negative,0,283
3829,Male,53,Spring,Clothing,Jacket,30.11,0,Negative,0,181
3830,Female,44,Summer,Electronics,Tablet,712.75,6,Negative,0,299
3831,Female,51,Summer,Electronics,Laptop,201.56,27,Positive,0,291
3832,Male,26,Summer,Electronics,Smartwatch,424.93,35,Neutral,0,270
3833,Female,45,Spring,Electronics,Smartwatch,87.37,35,Positive,0,271
3834,Male,22,Winter,Sports,Running Shoes,50.76,18,Neutral,0,127
3835,Female,34,Summer,Sports,Water Bottle,51,24,Negative,0,126
3836,Male,43,Summer,Electronics,Smartwatch,127.11,0,Positive,0,272
3837,Male,39,Summer,Clothing,Jacket,95.03,21,Neutral,0,182
3838,Female,24,Autumn,Sports,Water Bottle,50.64,14,Neutral,0,127
3839,Female,32,Spring,Home,Vacuum Cleaner,118.39,0,Positive,0,158
3840,Female,26,Autumn,Electronics,Smartphone,355.2,12,Positive,0,320
3841,Male,41,Spring,Home,Lamp,151.07,13,Negative,0,165
3842,Female,32,Summer,Clothing,Sweater,90.66,48,Negative,0,198
3843,Male,46,Spring,Home,Lamp,167.9,39,Neutral,0,166
3844,Female,29,Autumn,Electronics,Smartphone,1052.91,13,Negative,0,321
3845,Male,32,Summer,Clothing,Jacket,73.82,22,Negative,0,183
3846,Female,39,Spring,Home,Vacuum Cleaner,232.71,16,Negative,0,159
3847,Female,52,Winter,Sports,Water Bottle,163.66,23,Negative,0,128
3848,Male,42,Winter,Home,Coffee Maker,199.47,47,Negative,0,162
3849,Female,47,Summer,Sports,Tennis Racket,185.04,4,Positive,0,136
3850,Female,40,Autumn,Electronics,Headphones,205.91,38,Positive,0,284
3851,Female,45,Autumn,Electronics,Smartphone,729.2,4,Negative,0,322
3852,Female,27,Spring,Sports,Water Bottle,23.35,40,Neutral,0,129
3853,Male,25,Summer,Sports,Dumbbells,88.42,21,Negative,0,138
3854,Male,53,Spring,Home,Microwave,160.39,24,Negative,0,148
3855,Male,26,Summer,Home,Blender,42.61,12,Negative,0,144
3856,Female,38,Autumn,Electronics,Smartphone,278.04,5,Positive,0,323
3857,Female,32,Autumn,Electronics,Tablet,994.89,12,Positive,0,300
3858,Female,50,Spring,Sports,Running Shoes,119.87,35,Negative,0,128
3859,Female,26,Winter,Electronics,Tablet,465.16,43,Negative,0,301
3860,Male,31,Autumn,Sports,Yoga Mat,168.83,6,Positive,0,122
3861,Male,32,Winter,Clothing,Sneakers,116.34,47,Positive,0,176
3862,Male,36,Autumn,Home,Blender,218.2,25,Negative,0,145
3863,Female,54,Winter,Home,Vacuum Cleaner,208.2,4,Negative,0,160
3864,Female,19,Summer,Home,Blender,245.23,1,Positive,0,146
3865,Female,39,Summer,Sports,Yoga Mat,78.53,27,Negative,0,123
3866,Male,53,Winter,Home,Blender,168.03,29,Negative,0,147
3867,Female,30,Autumn,Home,Vacuum Cleaner,98.26,25,Neutral,0,161
3868,Female,36,Summer,Clothing,Sneakers,20.93,0,Negative,0,177
3869,Female,67,Summer,Electronics,Smartwatch,115.9,33,Negative,0,273
3870,Female,37,Autumn,Clothing,Sweater,113.69,34,Negative,0,199
3871,Female,43,Winter,Electronics,Headphones,389.9,23,Negative,0,285
3872,Male,27,Autumn,Home,Blender,155.56,34,Positive,0,148
3873,Female,39,Summer,Home,Blender,213.71,13,Neutral,0,149
3874,Male,52,Winter,Electronics,Tablet,869.91,11,Negative,0,302
3875,Male,43,Winter,Electronics,Tablet,147.5,46,Negative,0,303
3876,Female,35,Winter,Electronics,Laptop,296.13,30,Positive,0,292
3877,Male,44,Autumn,Electronics,Tablet,298.77,14,Negative,0,304
3878,Male,35,Winter,Clothing,Sweater,51.92,27,Positive,0,200
3879,Female,23,Summer,Electronics,Laptop,432.12,60,Negative,0,293
3880,Female,18,Autumn,Sports,Running Shoes,136.41,6,Negative,0,129
3881,Male,50,Winter,Sports,Dumbbells,163.49,36,Negative,0,139
3882,Male,22,Winter,Electronics,Headphones,1087.79,13,Neutral,0,286
3883,Female,52,Winter,Electronics,Smartphone,1153.15,10,Negative,0,324
3884,Male,66,Spring,Electronics,Tablet,172.56,0,Negative,0,305
3885,Female,43,Spring,Home,Lamp,183.3,42,Negative,0,167
3886,Female,45,Autumn,Home,Vacuum Cleaner,161.54,22,Positive,0,162
3887,Female,31,Autumn,Clothing,Sneakers,29.26,32,Positive,0,178
3888,Male,44,Winter,Clothing,Jeans,50.54,34,Positive,0,185
3889,Female,47,Autumn,Electronics,Smartwatch,324.87,10,Positive,0,274
3890,Male,32,Autumn,Home,Vacuum Cleaner,59.13,11,Positive,0,163
3891,Female,30,Autumn,Electronics,Smartphone,263.53,40,Neutral,0,325
3892,Male,36,Summer,Electronics,Headphones,1166.53,23,Neutral,0,287
3893,Male,37,Winter,Electronics,Laptop,1218.43,10,Positive,0,294
3894,Female,36,Autumn,Clothing,Jacket,44.19,15,Negative,0,184
3895,Female,34,Spring,Sports,Yoga Mat,11.19,42,Positive,0,124
3896,Male,36,Autumn,Home,Lamp,270.04,13,Positive,0,168
3897,Female,23,Summer,Electronics,Tablet,1070.91,8,Neutral,0,306
3898,Female,35,Autumn,Electronics,Smartwatch,461.36,43,Negative,0,275
3899,Male,18,Winter,Clothing,Sneakers,18.44,20,Positive,0,179
3900,Female,36,Spring,Electronics,Headphones,910.03,1,Positive,0,288
3901,Male,24,Spring,Electronics,Smartwatch,476.71,15,Negative,0,276
3902,Male,25,Autumn,Electronics,Tablet,1109.79,11,Positive,0,307
3903,Male,33,Autumn,Sports,Running Shoes,64.07,17,Negative,0,130
3904,Female,40,Spring,Home,Lamp,60.92,51,Positive,0,169
3905,Male,54,Summer,Clothing,Sneakers,68.21,0,Neutral,0,180
3906,Female,41,Summer,Sports,Yoga Mat,72.94,22,Neutral,0,125
3907,Male,36,Spring,Clothing,Jeans,78.04,19,Negative,0,186
3908,Female,36,Autumn,Electronics,Laptop,1752.22,11,Neutral,0,295
3909,Male,28,Summer,Clothing,Jacket,114.24,12,Neutral,0,185
3910,Male,29,Summer,Home,Coffee Maker,105.86,29,Negative,0,163
3911,Male,42,Summer,Clothing,Sweater,70.92,38,Negative,0,201
3912,Female,29,Spring,Sports,Yoga Mat,85.66,29,Negative,0,126
3913,Female,46,Autumn,Home,Vacuum Cleaner,76.29,42,Neutral,0,164
3914,Female,34,Summer,Clothing,Jacket,61.46,22,Negative,0,186
3915,Female,37,Autumn,Electronics,Laptop,517.29,4,Negative,0,296
3916,Female,32,Summer,Sports,Tennis Racket,155.6,36,Negative,0,137
3917,Female,42,Winter,Clothing,Sweater,59.5,21,Negative,0,202
3918,Male,37,Summer,Electronics,Tablet,1137.43,6,Negative,0,308
3919,Female,43,Spring,Home,Blender,197.93,24,Negative,0,150
3920,Female,31,Winter,Clothing,Jeans,118.32,20,Positive,0,187
3921,Male,34,Winter,Clothing,Jeans,33.38,18,Negative,0,188
3922,Female,42,Winter,Clothing,Sweater,78.18,19,Negative,0,203
3923,Female,54,Spring,Electronics,Smartwatch,701.59,17,Positive,0,277
3924,Male,24,Winter,Sports,Tennis Racket,143.87,26,Neutral,0,138
3925,Male,27,Spring,Sports,Tennis Racket,11.82,20,Negative,0,139
3926,Female,59,Spring,Electronics,Headphones,502.56,8,Positive,0,289
3927,Male,39,Winter,Electronics,Headphones,287.43,33,Negative,0,290
3928,Male,22,Winter,Electronics,Smartwatch,502.87,6,Negative,0,278
3929,Female,20,Spring,Electronics,Laptop,1759.54,6,Neutral,0,297
3930,Male,18,Spring,Sports,Yoga Mat,145.79,33,Negative,0,127
3931,Male,59,Autumn,Electronics,Smartwatch,244.97,27,Negative,0,279
3932,Male,18,Summer,Electronics,Tablet,345.08,15,Negative,0,309
3933,Male,29,Summer,Electronics,Headphones,564.32,5,Neutral,0,291
3934,Female,45,Winter,Clothing,Jeans,137.98,37,Positive,0,189
3935,Female,21,Winter,Electronics,Headphones,789.56,14,Negative,0,292
3936,Female,53,Summer,Sports,Water Bottle,32.99,54,Negative,0,130
3937,Female,69,Winter,Clothing,Jacket,38.01,11,Negative,0,187
3938,Female,68,Spring,Electronics,Smartphone,277.88,20,Negative,0,326
3939,Male,27,Autumn,Home,Microwave,299.19,30,Positive,0,149
3940,Male,28,Autumn,Clothing,T-Shirt,115.46,31,Neutral,0,198
3941,Male,19,Spring,Electronics,Smartwatch,426.5,21,Positive,0,280
3942,Female,50,Summer,Sports,Tennis Racket,101.41,24,Negative,0,140
3943,Female,36,Winter,Clothing,Jeans,64.81,32,Negative,0,190
3944,Male,49,Winter,Clothing,T-Shirt,113.37,0,Neutral,0,199
3945,Female,42,Summer,Electronics,Tablet,1059.63,9,Neutral,0,310
3946,Male,36,Summer,Sports,Tennis Racket,142.25,41,Neutral,0,141
3947,Male,20,Spring,Clothing,Sneakers,82.11,10,Positive,0,181
3948,Male,18,Summer,Sports,Yoga Mat,160,17,Neutral,0,128
3949,Female,50,Autumn,Sports,Dumbbells,46.6,23,Negative,0,140
3950,Male,18,Spring,Sports,Water Bottle,28.96,18,Neutral,0,131
3951,Female,18,Winter,Sports,Running Shoes,56.82,8,Negative,0,131
3952,Female,39,Summer,Electronics,Headphones,211.83,7,Negative,0,293
3953,Female,48,Spring,Clothing,Jeans,122.92,24,Negative,0,191
3954,Female,36,Autumn,Clothing,Sneakers,87.83,21,Neutral,0,182
3955,Female,44,Spring,Clothing,Jeans,35.97,37,Negative,0,192
3956,Female,39,Winter,Clothing,Jeans,63.8,33,Neutral,0,193
3957,Male,32,Winter,Clothing,Jacket,113.65,33,Negative,0,188
3958,Male,30,Summer,Sports,Tennis Racket,65.44,25,Neutral,0,142
3959,Male,31,Winter,Electronics,Laptop,1218.8,8,Neutral,0,298
3960,Female,26,Spring,Home,Lamp,273.68,32,Negative,0,170
3961,Male,50,Summer,Sports,Yoga Mat,18.45,43,Positive,0,129
3962,Male,19,Autumn,Clothing,Jeans,116.62,44,Neutral,0,194
3963,Male,31,Autumn,Sports,Water Bottle,130.72,34,Positive,0,132
3964,Female,24,Winter,Clothing,Jeans,130.18,27,Positive,0,195
3965,Female,38,Spring,Electronics,Smartwatch,949.89,3,Neutral,0,281
3966,Male,42,Winter,Home,Lamp,111.65,45,Neutral,0,171
3967,Female,32,Winter,Electronics,Tablet,403.83,45,Negative,0,311
3968,Male,32,Winter,Home,Coffee Maker,170.06,38,Negative,0,164
3969,Female,18,Spring,Sports,Water Bottle,191.31,61,Negative,0,133
3970,Female,52,Spring,Home,Vacuum Cleaner,218.53,21,Negative,0,165
3971,Female,18,Winter,Clothing,T-Shirt,115.15,29,Negative,0,200
3972,Male,18,Spring,Sports,Dumbbells,62.69,32,Positive,0,141
3973,Female,39,Spring,Clothing,Sneakers,53.13,11,Positive,0,183
3974,Male,48,Autumn,Electronics,Tablet,196.62,37,Positive,0,312
3975,Female,46,Spring,Home,Coffee Maker,181.33,25,Negative,0,165
3976,Female,18,Winter,Sports,Tennis Racket,44.01,40,Negative,0,143
3977,Male,31,Autumn,Home,Blender,106.95,4,Negative,0,151
3978,Female,51,Winter,Electronics,Tablet,65.68,56,Positive,0,313
3979,Female,34,Spring,Sports,Water Bottle,60.34,57,Neutral,0,134
3980,Female,36,Autumn,Electronics,Tablet,841.56,8,Negative,0,314
3981,Female,27,Winter,Home,Blender,170.23,50,Positive,0,152
3982,Male,25,Spring,Home,Blender,71.7,36,Negative,0,153
3983,Male,28,Winter,Sports,Dumbbells,133.28,18,Positive,0,142
3984,Female,47,Autumn,Sports,Water Bottle,125.52,19,Negative,0,135
3985,Male,30,Autumn,Electronics,Smartphone,1124.86,16,Negative,0,327
3986,Female,54,Winter,Home,Vacuum Cleaner,133.8,35,Negative,0,166
3987,Female,27,Spring,Clothing,Jeans,95.68,17,Negative,0,196
3988,Female,35,Summer,Electronics,Smartwatch,841.7,12,Negative,0,282
3989,Female,23,Winter,Clothing,Jeans,98.51,36,Negative,0,197
3990,Female,36,Winter,Electronics,Smartphone,799.53,1,Positive,0,328
3991,Male,23,Spring,Electronics,Smartwatch,114.85,17,Negative,0,283
3992,Male,34,Summer,Sports,Yoga Mat,109.21,53,Negative,0,130
3993,Female,37,Spring,Sports,Water Bottle,181.34,12,Negative,0,136
3994,Female,37,Summer,Sports,Water Bottle,86.64,20,Neutral,0,137
3995,Female,38,Spring,Home,Vacuum Cleaner,38.47,34,Positive,0,167
3996,Male,49,Summer,Electronics,Smartwatch,259.09,25,Neutral,0,284
3997,Male,54,Winter,Home,Microwave,243.49,39,Positive,0,150
3998,Female,26,Winter,Clothing,Jeans,130.72,58,Negative,0,198
3999,Male,38,Spring,Home,Microwave,145.69,12,Positive,0,151
4000,Male,54,Winter,Clothing,Sweater,87.47,56,Negative,0,204
4001,Female,34,Summer,Electronics,Headphones,1089.93,7,Negative,0,294
4002,Female,32,Winter,Home,Microwave,147.75,36,Negative,0,152
4003,Male,50,Summer,Sports,Tennis Racket,197.13,34,Negative,0,144
4004,Female,36,Winter,Electronics,Laptop,1665.67,17,Positive,0,299
4005,Female,31,Summer,Home,Coffee Maker,214.22,40,Positive,0,166
4006,Male,31,Spring,Electronics,Tablet,108.77,31,Positive,0,315
4007,Male,33,Summer,Electronics,Smartphone,1168.41,10,Negative,0,329
4008,Female,30,Autumn,Clothing,Jacket,24.09,45,Negative,0,189
4009,Male,26,Summer,Electronics,Smartwatch,958.89,6,Negative,0,285
4010,Male,60,Winter,Clothing,T-Shirt,145.69,40,Negative,0,201
4011,Male,18,Autumn,Electronics,Tablet,76.87,17,Negative,0,316
4012,Male,18,Winter,Clothing,Jacket,125.58,11,Positive,0,190
4013,Female,18,Summer,Sports,Tennis Racket,184.55,23,Neutral,0,145
4014,Female,21,Autumn,Electronics,Laptop,870.55,10,Positive,0,300
4015,Female,18,Summer,Sports,Dumbbells,167.49,26,Negative,0,143
4016,Female,30,Spring,Sports,Yoga Mat,181.79,48,Negative,0,131
4017,Female,51,Winter,Clothing,Sweater,37.71,37,Negative,0,205
